      Time       Date     Sample #  Type  Sub Chan  Num	Aux
[19:51:14.568 08/02/1996]    25732     "    0    3    0	IRREGULAR HR   
[19:51:15.592 08/02/1996]    25733     "    0    3    0	IRREGULAR HR   
[19:51:16.616 08/02/1996]    25734     "    0    3    0	IRREGULAR HR   
[19:51:17.640 08/02/1996]    25735     "    0    3    0	IRREGULAR HR   
[19:51:18.664 08/02/1996]    25736     "    0    3    0	IRREGULAR HR   
[19:51:19.688 08/02/1996]    25737     "    0    3    0	IRREGULAR HR   
[19:51:20.712 08/02/1996]    25738     "    0    3    0	IRREGULAR HR   
[19:51:21.736 08/02/1996]    25739     "    0    3    0	IRREGULAR HR   
[19:51:22.760 08/02/1996]    25740     "    0    3    0	IRREGULAR HR   
[19:51:23.784 08/02/1996]    25741     "    0    3    0	IRREGULAR HR   
[19:51:24.808 08/02/1996]    25742     "    0    3    0	IRREGULAR HR   
[19:51:25.832 08/02/1996]    25743     "    0    3    0	IRREGULAR HR   
[19:51:26.856 08/02/1996]    25744     "    0    3    0	IRREGULAR HR   
[19:51:27.880 08/02/1996]    25745     "    0    3    0	IRREGULAR HR   
[19:51:28.904 08/02/1996]    25746     "    0    3    0	IRREGULAR HR   
[19:51:29.928 08/02/1996]    25747     "    0    3    0	IRREGULAR HR   
[19:51:30.952 08/02/1996]    25748     "    0    3    0	IRREGULAR HR   
[19:51:31.976 08/02/1996]    25749     "    0    3    0	IRREGULAR HR   
[19:51:33.000 08/02/1996]    25750     "    0    3    0	IRREGULAR HR   
[19:51:34.024 08/02/1996]    25751     "    0    3    0	IRREGULAR HR   
[19:51:35.048 08/02/1996]    25752     "    0    3    0	IRREGULAR HR   
[19:51:36.072 08/02/1996]    25753     "    0    3    0	IRREGULAR HR   
[19:51:37.096 08/02/1996]    25754     "    0    3    0	IRREGULAR HR   
[19:51:38.120 08/02/1996]    25755     "    0    3    0	IRREGULAR HR   
[19:51:39.144 08/02/1996]    25756     "    0    3    0	IRREGULAR HR   
[19:51:40.168 08/02/1996]    25757     "    0    3    0	IRREGULAR HR   
[19:51:41.192 08/02/1996]    25758     "    0    3    0	IRREGULAR HR   
[19:51:42.216 08/02/1996]    25759     "    0    3    0	IRREGULAR HR   
[19:51:43.240 08/02/1996]    25760     "    0    3    0	IRREGULAR HR   
[19:51:44.264 08/02/1996]    25761     "    0    3    0	IRREGULAR HR   
[19:51:45.288 08/02/1996]    25762     "    0    3    0	IRREGULAR HR   
[19:51:46.312 08/02/1996]    25763     "    0    3    0	IRREGULAR HR   
[19:51:47.336 08/02/1996]    25764     "    0    3    0	IRREGULAR HR   
[19:51:48.360 08/02/1996]    25765     "    0    3    0	IRREGULAR HR   
[19:51:49.384 08/02/1996]    25766     "    0    3    0	IRREGULAR HR   
[19:51:50.408 08/02/1996]    25767     "    0    3    0	IRREGULAR HR   
[19:51:51.432 08/02/1996]    25768     "    0    3    0	IRREGULAR HR   
[19:51:52.456 08/02/1996]    25769     "    0    3    0	IRREGULAR HR   
[19:51:53.480 08/02/1996]    25770     "    0    3    0	IRREGULAR HR   
[19:51:54.504 08/02/1996]    25771     "    0    3    0	IRREGULAR HR   
[19:51:55.528 08/02/1996]    25772     "    0    3    0	IRREGULAR HR   
[19:51:56.552 08/02/1996]    25773     "    0    3    0	IRREGULAR HR   
[19:51:57.576 08/02/1996]    25774     "    0    3    0	IRREGULAR HR   
[19:51:58.600 08/02/1996]    25775     "    0    3    0	IRREGULAR HR   
[19:51:59.624 08/02/1996]    25776     "    0    3    0	IRREGULAR HR   
[19:52:00.648 08/02/1996]    25777     "    0    3    0	IRREGULAR HR   
[19:52:01.672 08/02/1996]    25778     "    0    3    0	IRREGULAR HR   
[19:52:02.696 08/02/1996]    25779     "    0    3    0	IRREGULAR HR   
[19:52:03.720 08/02/1996]    25780     "    0    3    0	IRREGULAR HR   
[19:52:04.744 08/02/1996]    25781     "    0    3    0	IRREGULAR HR   
[19:52:05.768 08/02/1996]    25782     "    0    3    0	IRREGULAR HR   
[19:52:06.792 08/02/1996]    25783     "    0    3    0	IRREGULAR HR   
[19:52:07.816 08/02/1996]    25784     "    0    3    0	IRREGULAR HR   
[19:52:08.840 08/02/1996]    25785     "    0    3    0	IRREGULAR HR   
[19:52:09.864 08/02/1996]    25786     "    0    3    0	IRREGULAR HR   
[19:52:10.888 08/02/1996]    25787     "    0    3    0	IRREGULAR HR   
[19:52:11.912 08/02/1996]    25788     "    0    3    0	IRREGULAR HR   
[19:52:12.936 08/02/1996]    25789     "    0    3    0	IRREGULAR HR   
[19:52:13.960 08/02/1996]    25790     "    0    3    0	IRREGULAR HR   
[19:52:14.984 08/02/1996]    25791     "    0    3    0	IRREGULAR HR   
[19:52:16.008 08/02/1996]    25792     "    0    3    0	IRREGULAR HR   
[19:52:17.032 08/02/1996]    25793     "    0    3    0	IRREGULAR HR   
[19:52:18.056 08/02/1996]    25794     "    0    3    0	IRREGULAR HR   
[19:52:19.080 08/02/1996]    25795     "    0    3    0	IRREGULAR HR   
[19:52:20.104 08/02/1996]    25796     "    0    3    0	IRREGULAR HR   
[19:52:21.128 08/02/1996]    25797     "    0    3    0	IRREGULAR HR   
[19:52:22.152 08/02/1996]    25798     "    0    3    0	IRREGULAR HR   
[19:52:23.176 08/02/1996]    25799     "    0    3    0	IRREGULAR HR   
[19:52:24.200 08/02/1996]    25800     "    0    3    0	IRREGULAR HR   
[19:52:25.224 08/02/1996]    25801     "    0    3    0	IRREGULAR HR   
[19:52:26.248 08/02/1996]    25802     "    0    3    0	IRREGULAR HR   
[19:52:27.272 08/02/1996]    25803     "    0    3    0	IRREGULAR HR   
[19:52:28.296 08/02/1996]    25804     "    0    3    0	IRREGULAR HR   
[19:52:29.320 08/02/1996]    25805     "    0    3    0	IRREGULAR HR   
[19:52:30.344 08/02/1996]    25806     "    0    3    0	IRREGULAR HR   
[19:52:31.368 08/02/1996]    25807     "    0    3    0	IRREGULAR HR   
[19:52:32.392 08/02/1996]    25808     "    0    3    0	IRREGULAR HR   
[19:52:33.416 08/02/1996]    25809     "    0    3    0	IRREGULAR HR   
[19:52:34.440 08/02/1996]    25810     "    0    3    0	IRREGULAR HR   
[19:52:35.464 08/02/1996]    25811     "    0    3    0	IRREGULAR HR   
[19:52:36.488 08/02/1996]    25812     "    0    3    0	IRREGULAR HR   
[19:52:37.512 08/02/1996]    25813     "    0    3    0	IRREGULAR HR   
[19:52:38.536 08/02/1996]    25814     "    0    3    0	IRREGULAR HR   
[19:52:39.560 08/02/1996]    25815     "    0    3    0	IRREGULAR HR   
[19:52:40.584 08/02/1996]    25816     "    0    3    0	IRREGULAR HR   
[19:52:41.608 08/02/1996]    25817     "    0    3    0	IRREGULAR HR   
[19:52:42.632 08/02/1996]    25818     "    0    3    0	IRREGULAR HR   
[19:52:43.656 08/02/1996]    25819     "    0    3    0	IRREGULAR HR   
[19:52:44.680 08/02/1996]    25820     "    0    3    0	IRREGULAR HR   
[19:52:45.704 08/02/1996]    25821     "    0    3    0	IRREGULAR HR   
[19:52:46.728 08/02/1996]    25822     "    0    3    0	IRREGULAR HR   
[19:52:47.752 08/02/1996]    25823     "    0    3    0	IRREGULAR HR   
[19:52:48.776 08/02/1996]    25824     "    0    3    0	IRREGULAR HR   
[19:52:49.800 08/02/1996]    25825     "    0    3    0	IRREGULAR HR   
[19:52:50.824 08/02/1996]    25826     "    0    3    0	IRREGULAR HR   
[19:52:51.848 08/02/1996]    25827     "    0    3    0	IRREGULAR HR   
[19:52:52.872 08/02/1996]    25828     "    0    3    0	IRREGULAR HR   
[19:52:53.896 08/02/1996]    25829     "    0    3    0	IRREGULAR HR   
[19:52:54.920 08/02/1996]    25830     "    0    3    0	IRREGULAR HR   
[19:52:55.944 08/02/1996]    25831     "    0    3    0	IRREGULAR HR   
[19:52:56.968 08/02/1996]    25832     "    0    3    0	IRREGULAR HR   
[19:52:57.992 08/02/1996]    25833     "    0    3    0	IRREGULAR HR   
[19:52:59.016 08/02/1996]    25834     "    0    3    0	IRREGULAR HR   
[19:53:00.040 08/02/1996]    25835     "    0    3    0	IRREGULAR HR   
[19:53:01.064 08/02/1996]    25836     "    0    3    0	IRREGULAR HR   
[19:53:02.088 08/02/1996]    25837     "    0    3    0	IRREGULAR HR   
[19:53:03.112 08/02/1996]    25838     "    0    3    0	IRREGULAR HR   
[19:53:04.136 08/02/1996]    25839     "    0    3    0	IRREGULAR HR   
[19:53:05.160 08/02/1996]    25840     "    0    3    0	IRREGULAR HR   
[19:53:06.184 08/02/1996]    25841     "    0    3    0	IRREGULAR HR   
[19:53:07.208 08/02/1996]    25842     "    0    3    0	IRREGULAR HR   
[19:53:08.232 08/02/1996]    25843     "    0    3    0	IRREGULAR HR   
[19:53:09.256 08/02/1996]    25844     "    0    3    0	IRREGULAR HR   
[19:53:10.280 08/02/1996]    25845     "    0    3    0	IRREGULAR HR   
[19:53:11.304 08/02/1996]    25846     "    0    3    0	IRREGULAR HR   
[19:53:12.328 08/02/1996]    25847     "    0    3    0	IRREGULAR HR   
[19:53:13.352 08/02/1996]    25848     "    0    3    0	IRREGULAR HR   
[19:53:14.376 08/02/1996]    25849     "    0    3    0	IRREGULAR HR   
[19:53:15.400 08/02/1996]    25850     "    0    3    0	IRREGULAR HR   
[19:53:16.424 08/02/1996]    25851     "    0    3    0	IRREGULAR HR   
[19:53:17.448 08/02/1996]    25852     "    0    3    0	IRREGULAR HR   
[19:53:18.472 08/02/1996]    25853     "    0    3    0	IRREGULAR HR   
[19:53:19.496 08/02/1996]    25854     "    0    3    0	IRREGULAR HR   
[19:53:20.520 08/02/1996]    25855     "    0    3    0	IRREGULAR HR   
[19:53:21.544 08/02/1996]    25856     "    0    3    0	IRREGULAR HR   
[19:53:22.568 08/02/1996]    25857     "    0    3    0	IRREGULAR HR   
[19:53:23.592 08/02/1996]    25858     "    0    3    0	IRREGULAR HR   
[19:53:24.616 08/02/1996]    25859     "    0    3    0	IRREGULAR HR   
[19:53:25.640 08/02/1996]    25860     "    0    3    0	IRREGULAR HR   
[19:53:26.664 08/02/1996]    25861     "    0    3    0	IRREGULAR HR   
[19:53:27.688 08/02/1996]    25862     "    0    3    0	IRREGULAR HR   
[19:53:28.712 08/02/1996]    25863     "    0    3    0	IRREGULAR HR   
[19:53:29.736 08/02/1996]    25864     "    0    3    0	IRREGULAR HR   
[19:53:30.760 08/02/1996]    25865     "    0    3    0	IRREGULAR HR   
[19:53:31.784 08/02/1996]    25866     "    0    3    0	IRREGULAR HR   
[19:53:32.808 08/02/1996]    25867     "    0    3    0	IRREGULAR HR   
[19:53:33.832 08/02/1996]    25868     "    0    3    0	IRREGULAR HR   
[19:53:34.856 08/02/1996]    25869     "    0    3    0	IRREGULAR HR   
[19:53:35.880 08/02/1996]    25870     "    0    3    0	IRREGULAR HR   
[19:53:36.904 08/02/1996]    25871     "    0    3    0	IRREGULAR HR   
[19:53:37.928 08/02/1996]    25872     "    0    3    0	IRREGULAR HR   
[19:53:38.952 08/02/1996]    25873     "    0    3    0	IRREGULAR HR   
[19:53:39.976 08/02/1996]    25874     "    0    3    0	IRREGULAR HR   
[19:53:41.000 08/02/1996]    25875     "    0    3    0	IRREGULAR HR   
[19:53:42.024 08/02/1996]    25876     "    0    3    0	IRREGULAR HR   
[19:53:43.048 08/02/1996]    25877     "    0    3    0	IRREGULAR HR   
[19:53:44.072 08/02/1996]    25878     "    0    3    0	IRREGULAR HR   
[19:53:45.096 08/02/1996]    25879     "    0    3    0	IRREGULAR HR   
[19:53:46.120 08/02/1996]    25880     "    0    3    0	IRREGULAR HR   
[19:53:47.144 08/02/1996]    25881     "    0    3    0	IRREGULAR HR   
[19:53:48.168 08/02/1996]    25882     "    0    3    0	IRREGULAR HR   
[19:53:49.192 08/02/1996]    25883     "    0    3    0	IRREGULAR HR   
[19:53:50.216 08/02/1996]    25884     "    0    3    0	IRREGULAR HR   
[19:53:51.240 08/02/1996]    25885     "    0    3    0	IRREGULAR HR   
[19:53:52.264 08/02/1996]    25886     "    0    3    0	IRREGULAR HR   
[19:53:53.288 08/02/1996]    25887     "    0    3    0	IRREGULAR HR   
[19:53:54.312 08/02/1996]    25888     "    0    3    0	IRREGULAR HR   
[19:53:55.336 08/02/1996]    25889     "    0    3    0	IRREGULAR HR   
[19:53:56.360 08/02/1996]    25890     "    0    3    0	IRREGULAR HR   
[19:53:57.384 08/02/1996]    25891     "    0    3    0	IRREGULAR HR   
[19:53:58.408 08/02/1996]    25892     "    0    3    0	IRREGULAR HR   
[19:53:59.432 08/02/1996]    25893     "    0    3    0	IRREGULAR HR   
[19:54:00.456 08/02/1996]    25894     "    0    3    0	IRREGULAR HR   
[19:54:01.480 08/02/1996]    25895     "    0    3    0	IRREGULAR HR   
[19:54:02.504 08/02/1996]    25896     "    0    3    0	IRREGULAR HR   
[19:54:03.528 08/02/1996]    25897     "    0    3    0	IRREGULAR HR   
[19:54:04.552 08/02/1996]    25898     "    0    3    0	IRREGULAR HR   
[19:54:05.576 08/02/1996]    25899     "    0    3    0	IRREGULAR HR   
[19:54:06.600 08/02/1996]    25900     "    0    3    0	IRREGULAR HR   
[19:54:07.624 08/02/1996]    25901     "    0    3    0	IRREGULAR HR   
[19:54:08.648 08/02/1996]    25902     "    0    3    0	IRREGULAR HR   
[19:54:09.672 08/02/1996]    25903     "    0    3    0	IRREGULAR HR   
[19:54:10.696 08/02/1996]    25904     "    0    3    0	IRREGULAR HR   
[19:54:11.720 08/02/1996]    25905     "    0    3    0	IRREGULAR HR   
[19:54:12.744 08/02/1996]    25906     "    0    3    0	IRREGULAR HR   
[19:54:13.768 08/02/1996]    25907     "    0    3    0	IRREGULAR HR   
[19:54:14.792 08/02/1996]    25908     "    0    3    0	IRREGULAR HR   
[19:54:15.816 08/02/1996]    25909     "    0    3    0	IRREGULAR HR   
[19:54:16.840 08/02/1996]    25910     "    0    3    0	IRREGULAR HR   
[19:54:17.864 08/02/1996]    25911     "    0    3    0	IRREGULAR HR   
[19:54:18.888 08/02/1996]    25912     "    0    3    0	IRREGULAR HR   
[19:54:19.912 08/02/1996]    25913     "    0    3    0	IRREGULAR HR   
[19:54:20.936 08/02/1996]    25914     "    0    3    0	IRREGULAR HR   
[19:54:21.960 08/02/1996]    25915     "    0    3    0	IRREGULAR HR   
[19:54:22.984 08/02/1996]    25916     "    0    3    0	IRREGULAR HR   
[19:54:24.008 08/02/1996]    25917     "    0    3    0	IRREGULAR HR   
[19:54:25.032 08/02/1996]    25918     "    0    3    0	IRREGULAR HR   
[19:54:26.056 08/02/1996]    25919     "    0    3    0	IRREGULAR HR   
[19:54:27.080 08/02/1996]    25920     "    0    3    0	IRREGULAR HR   
[19:54:28.104 08/02/1996]    25921     "    0    3    0	IRREGULAR HR   
[19:54:29.128 08/02/1996]    25922     "    0    3    0	IRREGULAR HR   
[19:54:30.152 08/02/1996]    25923     "    0    3    0	IRREGULAR HR   
[19:54:31.176 08/02/1996]    25924     "    0    3    0	IRREGULAR HR   
[19:54:32.200 08/02/1996]    25925     "    0    3    0	IRREGULAR HR   
[19:54:33.224 08/02/1996]    25926     "    0    3    0	IRREGULAR HR   
[19:54:34.248 08/02/1996]    25927     "    0    3    0	IRREGULAR HR   
[19:54:35.272 08/02/1996]    25928     "    0    3    0	IRREGULAR HR   
[19:54:36.296 08/02/1996]    25929     "    0    3    0	IRREGULAR HR   
[19:54:37.320 08/02/1996]    25930     "    0    3    0	IRREGULAR HR   
[19:54:38.344 08/02/1996]    25931     "    0    3    0	IRREGULAR HR   
[19:54:39.368 08/02/1996]    25932     "    0    3    0	IRREGULAR HR   
[19:54:40.392 08/02/1996]    25933     "    0    3    0	IRREGULAR HR   
[19:54:41.416 08/02/1996]    25934     "    0    3    0	IRREGULAR HR   
[19:54:42.440 08/02/1996]    25935     "    0    3    0	IRREGULAR HR   
[19:54:43.464 08/02/1996]    25936     "    0    3    0	IRREGULAR HR   
[19:54:44.488 08/02/1996]    25937     "    0    3    0	IRREGULAR HR   
[19:54:45.512 08/02/1996]    25938     "    0    3    0	IRREGULAR HR   
[19:54:46.536 08/02/1996]    25939     "    0    3    0	IRREGULAR HR   
[19:54:47.560 08/02/1996]    25940     "    0    3    0	IRREGULAR HR   
[19:54:48.584 08/02/1996]    25941     "    0    3    0	IRREGULAR HR   
[19:54:49.608 08/02/1996]    25942     "    0    3    0	IRREGULAR HR   
[19:54:50.632 08/02/1996]    25943     "    0    3    0	IRREGULAR HR   
[19:54:51.656 08/02/1996]    25944     "    0    3    0	IRREGULAR HR   
[19:54:52.680 08/02/1996]    25945     "    0    3    0	IRREGULAR HR   
[19:54:53.704 08/02/1996]    25946     "    0    3    0	IRREGULAR HR   
[19:54:54.728 08/02/1996]    25947     "    0    3    0	IRREGULAR HR   
[19:54:55.752 08/02/1996]    25948     "    0    3    0	IRREGULAR HR   
[19:54:56.776 08/02/1996]    25949     "    0    3    0	IRREGULAR HR   
[19:54:57.800 08/02/1996]    25950     "    0    3    0	IRREGULAR HR   
[19:54:58.824 08/02/1996]    25951     "    0    3    0	IRREGULAR HR   
[19:54:59.848 08/02/1996]    25952     "    0    3    0	IRREGULAR HR   
[19:55:00.872 08/02/1996]    25953     "    0    3    0	IRREGULAR HR   
[19:55:01.896 08/02/1996]    25954     "    0    3    0	IRREGULAR HR   
[19:55:02.920 08/02/1996]    25955     "    0    3    0	IRREGULAR HR   
[19:55:03.944 08/02/1996]    25956     "    0    3    0	IRREGULAR HR   
[19:55:04.968 08/02/1996]    25957     "    0    3    0	IRREGULAR HR   
[19:55:05.992 08/02/1996]    25958     "    0    3    0	IRREGULAR HR   
[19:55:07.016 08/02/1996]    25959     "    0    3    0	IRREGULAR HR   
[19:55:08.040 08/02/1996]    25960     "    0    3    0	IRREGULAR HR   
[19:55:09.064 08/02/1996]    25961     "    0    3    0	IRREGULAR HR   
[19:55:10.088 08/02/1996]    25962     "    0    3    0	IRREGULAR HR   
[19:55:11.112 08/02/1996]    25963     "    0    3    0	IRREGULAR HR   
[19:55:12.136 08/02/1996]    25964     "    0    3    0	IRREGULAR HR   
[19:55:13.160 08/02/1996]    25965     "    0    3    0	IRREGULAR HR   
[19:55:14.184 08/02/1996]    25966     "    0    3    0	IRREGULAR HR   
[19:55:15.208 08/02/1996]    25967     "    0    3    0	IRREGULAR HR   
[19:55:16.232 08/02/1996]    25968     "    0    3    0	IRREGULAR HR   
[19:55:17.256 08/02/1996]    25969     "    0    3    0	IRREGULAR HR   
[19:55:18.280 08/02/1996]    25970     "    0    3    0	IRREGULAR HR   
[19:55:19.304 08/02/1996]    25971     "    0    3    0	IRREGULAR HR   
[19:55:20.328 08/02/1996]    25972     "    0    3    0	IRREGULAR HR   
[19:55:21.352 08/02/1996]    25973     "    0    3    0	IRREGULAR HR   
[19:55:22.376 08/02/1996]    25974     "    0    3    0	IRREGULAR HR   
[19:55:23.400 08/02/1996]    25975     "    0    3    0	IRREGULAR HR   
[19:55:24.424 08/02/1996]    25976     "    0    3    0	IRREGULAR HR   
[19:55:25.448 08/02/1996]    25977     "    0    3    0	IRREGULAR HR   
[19:55:26.472 08/02/1996]    25978     "    0    3    0	IRREGULAR HR   
[19:55:27.496 08/02/1996]    25979     "    0    3    0	IRREGULAR HR   
[19:55:28.520 08/02/1996]    25980     "    0    3    0	IRREGULAR HR   
[19:55:29.544 08/02/1996]    25981     "    0    3    0	IRREGULAR HR   
[19:55:30.568 08/02/1996]    25982     "    0    3    0	IRREGULAR HR   
[19:55:31.592 08/02/1996]    25983     "    0    3    0	IRREGULAR HR   
[19:55:32.616 08/02/1996]    25984     "    0    3    0	IRREGULAR HR   
[19:55:33.640 08/02/1996]    25985     "    0    3    0	IRREGULAR HR   
[19:55:34.664 08/02/1996]    25986     "    0    3    0	IRREGULAR HR   
[19:55:35.688 08/02/1996]    25987     "    0    3    0	IRREGULAR HR   
[19:55:36.712 08/02/1996]    25988     "    0    3    0	IRREGULAR HR   
[19:55:37.736 08/02/1996]    25989     "    0    3    0	IRREGULAR HR   
[19:55:38.760 08/02/1996]    25990     "    0    3    0	IRREGULAR HR   
[19:55:39.784 08/02/1996]    25991     "    0    3    0	IRREGULAR HR   
[19:55:40.808 08/02/1996]    25992     "    0    3    0	IRREGULAR HR   
[19:55:41.832 08/02/1996]    25993     "    0    3    0	IRREGULAR HR   
[19:55:42.856 08/02/1996]    25994     "    0    3    0	IRREGULAR HR   
[19:55:43.880 08/02/1996]    25995     "    0    3    0	IRREGULAR HR   
[19:55:44.904 08/02/1996]    25996     "    0    3    0	IRREGULAR HR   
[19:55:45.928 08/02/1996]    25997     "    0    3    0	IRREGULAR HR   
[19:55:46.952 08/02/1996]    25998     "    0    3    0	IRREGULAR HR   
